target,avg_se
Jew_Ashkenazi.HO,0.04921590184581386
Jew_Moroccan.HO,0.0443332567608415
Jew_Tunisian.HO,0.08052879018994016
Jew_Libyan.HO,0.03903144631731728
Jew_Yemenite.HO,0.08140163442365715
Jew_Iranian.HO,0.04006084622402236
Jew_Iraqi.HO,0.03968849990922883
Jew_Georgian.HO,0.05081695128313659
Jew_Turkish.HO,0.06729925082593041
Lebanese.HO,0.1082950567059032
Cypriot.HO,0.2754481208573119
Palestinian.HO,0.09110445719251864
Syrian.HO,0.04520143075826022
Italian_South.HO,0.08363244517522501
