target,avg_se
Jew_Ashkenazi.HO,0.031115658712286595
Jew_Moroccan.HO,0.028867919005683543
Jew_Tunisian.HO,0.028990952670035063
Jew_Libyan.HO,0.04445240823550604
Jew_Yemenite.HO,1.1376698354596692e-13
Jew_Iranian.HO,Inf
Jew_Iraqi.HO,0.03968849990922883
Jew_Georgian.HO,Inf
Jew_Cochin.HO,Inf
Jew_Turkish.HO,0.027522217447471242
