target,avg_se
Jew_Ashkenazi.HO,0.04921590184581386
Jew_Moroccan.HO,0.0443332567608415
Jew_Tunisian.HO,0.045521243220883606
Jew_Libyan.HO,0.03903144631731728
Jew_Yemenite.HO,0.050731020624276
Jew_Iranian.HO,0.04006084622402236
Jew_Iraqi.HO,0.03968849990922883
Jew_Georgian.HO,0.041808403020417606
Jew_Cochin.HO,1.1376698354596692e-13
Jew_Turkish.HO,0.03924438817163561
