target,avg_se
Jew_Ashkenazi.HO,0.02727294928770322
Jew_Moroccan.HO,0.029616396393022226
Jew_Tunisian.HO,0.030109209346261486
Jew_Libyan.HO,0.026758558210091765
Jew_Yemenite.HO,0.025126671501165238
Jew_Iranian.HO,0.03531648083673124
Jew_Iraqi.HO,0.035585966022041476
Jew_Georgian.HO,0.04039117089771682
Jew_Cochin.HO,0.02655355735690339
Jew_Turkish.HO,0.025134240045036237
