target,p_value
Jew_Ashkenazi.HO,0.013159394926553394
Jew_Moroccan.HO,0.04360910002361881
Jew_Tunisian.HO,0.4449401744681606
Jew_Libyan.HO,0.08395237116406347
Jew_Yemenite.HO,0.7905885392477995
Jew_Iranian.HO,2.225659345257402e-12
Jew_Iraqi.HO,0.48275880915901526
Jew_Georgian.HO,1.6242294829328491e-10
Jew_Cochin.HO,1.1548758316788702e-56
Jew_Turkish.HO,0.17429664338106846
